filename,timestamp,window_title,roi,width,height,diff
map_20260317_094645_0142.png,20260317_094645,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,66.8591
map_20260317_094646_0143.png,20260317_094646,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,23.2834
map_20260317_094647_0144.png,20260317_094647,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,23.3179
map_20260317_094649_0145.png,20260317_094649,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,5.5457
map_20260317_094650_0146.png,20260317_094650,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,65.5837
map_20260317_094651_0147.png,20260317_094651,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,10.4482
map_20260317_094652_0148.png,20260317_094652,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,10.0063
map_20260317_094654_0149.png,20260317_094654,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,38.9927
map_20260317_094655_0150.png,20260317_094655,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,39.0374
map_20260317_094659_0151.png,20260317_094659,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.1580
map_20260317_094700_0152.png,20260317_094700,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,10.6460
map_20260317_094702_0153.png,20260317_094702,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,13.7004
map_20260317_094703_0154.png,20260317_094703,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,12.4978
